Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NDUFAF1|51103,753.6684502,-0.073289655,0.056762563,-1.291161839,0.196647565,0.262459181
FAM108B1|51104,1318.77873,0.209111024,0.077016182,2.715156971,0.006624436,0.011877236
PHF20L1|51105,1827.435862,0.037595871,0.065256483,0.576124699,0.564530898,0.656017856
TFB1M|51106,314.831594,-0.05490793,0.060565739,-0.906584007,0.364626822,0.450775925
APH1A|51107,9626.748382,0.089955395,0.042957953,2.094033579,0.036256989,0.056909961
METTL9|51108,5740.485464,0.188992267,0.050775735,3.722098068,0.000197574,0.000446831
RDH11|51109,83917.93915,0.091115819,0.144747424,0.629481454,0.529033907,0.621153768
LACTB2|51110,710.5526492,0.340768946,0.088548349,3.84839411,0.000118895,0.000277374
SUV420H1|51111,2927.659835,0.101536461,0.06058167,1.676026107,0.093733079,0.135134203
TTC15|51112,2282.042047,0.198674177,0.0554661,3.581902781,0.000341101,0.000744712
ZDHHC9|51114,4557.406384,0.778518736,0.075925588,10.2537071,1.14E-24,3.40E-23
FAM82B|51115,1601.850419,0.02187559,0.05763319,0.379565838,0.704267723,0.787461875
MRPS2|51116,3127.744469,0.471499159,0.078383224,6.015307065,1.80E-09,7.99E-09
COQ4|51117,3512.449414,0.535394981,0.083134359,6.440116784,1.19E-10,6.15E-10
UTP11L|51118,1329.029808,0.115658712,0.043738298,2.644334974,0.008185161,0.014428565
SBDS|51119,4353.903508,-0.468991736,0.047270742,-9.921395698,3.36E-23,8.40E-22
RPL26L1|51121,568.3785858,0.333811909,0.066044928,5.054315615,4.32E-07,1.42E-06
COMMD2|51122,1165.705913,-0.271794418,0.049568344,-5.483225687,4.18E-08,1.58E-07
ZNF706|51123,2638.446938,0.381157149,0.073105495,5.213796186,1.85E-07,6.40E-07
IER3IP1|51124,3044.008408,0.252669154,0.062602898,4.036061614,5.44E-05,0.000133875
GOLGA7|51125,2338.555762,-0.201575786,0.061963467,-3.253139229,0.001141376,0.002302771
NAA20|51126,2481.96376,0.112343513,0.057992292,1.937214583,0.052719118,0.080208256
TRIM17|51127,39.39430668,-0.611490665,0.196977693,-3.10436505,0.001906879,0.003716081
SAR1B|51128,2458.679842,0.09084218,0.088026913,1.031981891,0.302080601,0.382442285
ANGPTL4|51129,784.2913195,-0.742210981,0.216485652,-3.428453461,0.000607031,0.001276016
ASB3|51130,692.3086641,-0.697980422,0.062811489,-11.11230506,1.09E-28,5.19E-27
PHF11|51131,823.1368078,-0.393300168,0.076202597,-5.161243651,2.45E-07,8.35E-07
RLIM|51132,3701.92994,0.072454301,0.062231002,1.164279849,0.24431062,0.317498883
KCTD3|51133,6234.150878,0.137527903,0.066292035,2.074576571,0.038025795,0.059416061
CCDC41|51134,451.6039924,0.657610929,0.074943149,8.7747971,1.71E-18,2.34E-17
IRAK4|51135,860.7768474,-0.250113948,0.044728967,-5.59176673,2.25E-08,8.79E-08
RNFT1|51136,498.0982007,-0.015615209,0.072805667,-0.214477937,0.830174371,0.898712075
COPS4|51138,1833.828007,-0.218032521,0.043761127,-4.982333299,6.28E-07,2.03E-06
INSIG2|51141,1155.030667,-0.125781729,0.066958575,-1.878500699,0.060312702,0.090667267
CHCHD2|51142,10192.94755,0.094471003,0.06702088,1.409575698,0.158665007,0.21679625
DYNC1LI1|51143,2279.869342,0.160733309,0.043495788,3.695376387,0.000219561,0.000493549
HSD17B12|51144,4647.515861,-0.197963833,0.080823593,-2.449332263,0.014312135,0.024192626
A4GNT|51146,0.763862503,0.171502656,0.322351996,0.532035346,0.594701515,0.685047385
ING4|51147,1810.922654,0.071171597,0.064617386,1.10143109,0.270709081,0.347353181
CERCAM|51148,1682.239157,-0.52481182,0.102676003,-5.11133864,3.20E-07,1.07E-06
C5orf45|51149,584.1048596,0.012670271,0.092311971,0.137254911,0.890829309,0.947125682
SDF4|51150,9942.914342,0.304627394,0.055733545,5.465781727,4.61E-08,1.73E-07
SLC45A2|51151,309.4239533,5.364542194,0.324986347,16.50697712,3.27E-61,1.34E-58
MRTO4|51154,2176.581475,0.510888515,0.068035267,7.509171932,5.95E-14,4.55E-13
HN1|51155,2245.587012,0.431727275,0.100749816,4.285142052,1.83E-05,4.83E-05
SERPINA10|51156,0.771111162,1.624956483,0.499708082,3.251811494,0.00114672,0.002312369
ZNF580|51157,1416.951938,0.532101291,0.102197211,5.206612658,1.92E-07,6.63E-07
VPS28|51160,6931.537466,0.420253173,0.093973077,4.472059284,7.75E-06,2.17E-05
